_id,subject,status
744704BE56D44FB9B3D18B543FBF9BCC_D21218769_grades-09-10-11-12,"Wyoming Mathematics Content Standards - Mathematics (2021-) - Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21283419_grade-k,Indiana Academic Standards Science (Kindergarten) - Science (2022-) - Grade K,Published
50CA76B6DED64CCBB5364E13E1ED9475_D21290636_grade-02,Computer Science Content Statements - Computer Science Content Statements (2022) - Grade 2,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21284642_grade-01,Indiana Academic Standards Science (Grade 1) - Science (2022-) - Grade 1,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21285518_grade-02,Indiana Academic Standards Science (Grade 2) - Science (2022-) - Grade 2,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D2975921_grades-09-10-11-12,"Law, Public Safety, Corrections, and Security - CTE (2010-) - Law, Public Safety, Corrections, and Security (2015)",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21288063_grade-04,Indiana Academic Standards Science (Grade 4) - Science (2022-) - Grade 4,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21287058_grade-03,Indiana Academic Standards Science (Grade 3) - Science (2022-) - Grade 3,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289244_grade-08,Indiana Academic Standards Science (Grade 8) - Science (2022-) - Grade 8,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289380_grades-09-10-11-12,"Indiana Academic Standards Chemistry - Science (2022-) - Chemistry: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21288117_grade-06,Indiana Academic Standards Science (Grade 6) - Science (2022-) - Grade 6,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21288139_grade-07,Indiana Academic Standards Science (Grade 7) - Science (2022-) - Grade 7,Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289351_grades-09-10-11-12,"Indiana Academic Standards Biology - Science (2022-) - Biology: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289454_grades-09-10-11-12,"Indiana Academic Standards Integrated Chemistry & Physics - Science (2022-) - Integrated Chemistry & Physics: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289421_grades-09-10-11-12,"Indiana Academic Standards Environmental Science - Science (2022-) - Environmental Science: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289471_grades-09-10-11-12,"Indiana Academic Standards Physics I - Science (2022-) - Physics I: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289396_grades-09-10-11-12,"Indiana Academic Standards Earth and Space Science - Science (2022-) - Earth and Space Science: Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289550_grades-01-02-k,"Indiana Academic Standards Computer Science (K-2) - Computer Science (2022-2023) - Grades K, 1, 2",Deprecated
0F7091AB177F40D8B71B326CAFD13C8D_D21289612_grades-06-07-08,"Indiana Academic Standards Computer Science (6-8) - Computer Science (2022-2023) - Grades 6, 7, 8",Deprecated
0F7091AB177F40D8B71B326CAFD13C8D_D21289579_grades-03-04-05,"Indiana Academic Standards Computer Science (3-5) - Computer Science (2022-2023) - Grades 3, 4, 5",Deprecated
0F7091AB177F40D8B71B326CAFD13C8D_D21289278_grades-09-10-11-12,"Indiana Academic Standards Anatomy and Physiology - Science (2022-) - Anatomy and Physiology: Grades 9, 10, 11, 12",Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-k,Oregon Mathematics Standards - Mathematics (2021-) - Grade K,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-01,Oregon Mathematics Standards - Mathematics (2021-) - Grade 1,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-02,Oregon Mathematics Standards - Mathematics (2021-) - Grade 2,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-03,Oregon Mathematics Standards - Mathematics (2021-) - Grade 3,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-04,Oregon Mathematics Standards - Mathematics (2021-) - Grade 4,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-05,Oregon Mathematics Standards - Mathematics (2021-) - Grade 5,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-06,Oregon Mathematics Standards - Mathematics (2021-) - Grade 6,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-07,Oregon Mathematics Standards - Mathematics (2021-) - Grade 7,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grade-08,Oregon Mathematics Standards - Mathematics (2021-) - Grade 8,Published
3C4329D21BCF435C880282CBAAE12AF1_D21270900_grades-09-10-11-12,"Oregon Mathematics Standards - Mathematics (2021-) - Grades 9, 10, 11, 12",Published
0F7091AB177F40D8B71B326CAFD13C8D_D21289489_grades-09-10-11-12,"Indiana Academic Standards Physics II - Science (2022-) - Physics II: Grades 9, 10, 11, 12",Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255273_grade-pre-k,Maryland Social Studies Framework: Pre-Kindergarten - Social Studies (2021-) - Grade Pre-K,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255207_grade-k,Maryland Social Studies Framework: Kindergarten - Social Studies (2021-) - Grade K,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21254783_grade-01,Maryland Social Studies Framework: Grade 1 - Social Studies (2021-) - Grade 1,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255056_grade-03,Maryland Social Studies Framework: Grade 3 - Social Studies (2021-) - Grade 3,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21254984_grade-02,Maryland Social Studies Framework: Grade 2 - Social Studies (2021-) - Grade 2,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255160_grade-05,Maryland Social Studies Framework: Grade 5 - Social Studies (2021-) - Grade 5,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255106_grade-04,Maryland Social Studies Framework: Grade 4 - Social Studies (2021-) - Grade 4,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255450_grades-01-02-03-04-05-06-07-08-09-10-11-12-k-pre-k,Maryland State 6 Core Social Studies Standards (Pre-K-12) - Social Studies (2021-) - Core Social Studies Standards: Grades Pre-K-12,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-k,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade K,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-01,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 1,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-03,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 3,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-04,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 4,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-05,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 5,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-06,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 6,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-07,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 7,Published
745124D969E9491C9FC33D3235259386_D21201558_grade-08,Wisconsin Standards for Mathematics - Mathematics (2021-) - Grade 8,Published
745124D969E9491C9FC33D3235259386_D21201558_grades-09-10-11-12,"Wisconsin Standards for Mathematics - Mathematics (2021-) - Grades 9, 10, 11, 12",Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21254682_grade-08,Maryland Social Studies Framework: Grade 8 - Social Studies (2021-) - Grade 8,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21254855_grades-09-10-11-12,Maryland Social Studies Framework: United States History - Social Studies (2021-) - United States History,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255317_grades-09-10-11-12,Maryland Social Studies Framework: American Government - Social Studies (2021-) - American Government,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255318_grades-09-10-11-12,Maryland Social Studies Framework: Modern World History - Social Studies (2021-) - Modern World History,Published
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985281_grade-k,Arizona History and Social Science Standards (K-2) - History and Social Science (2018-) - Grade K,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985281_grade-01,Arizona History and Social Science Standards (K-2) - History and Social Science (2018-) - Grade 1,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985281_grade-02,Arizona History and Social Science Standards (K-2) - History and Social Science (2018-) - Grade 2,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985282_grade-03,Arizona History and Social Science Standards (3-5) - History and Social Science (2018-) - Grade 3,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985282_grade-04,Arizona History and Social Science Standards (3-5) - History and Social Science (2018-) - Grade 4,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985282_grade-05,Arizona History and Social Science Standards (3-5) - History and Social Science (2018-) - Grade 5,Archived
49FCDFBD2CF04033A9C347BFA0584DF0_D21255609_grade-06,Maryland Social Studies Framework: Grades 6-7 - Social Studies (2021-) - Grade 6,Published
49FCDFBD2CF04033A9C347BFA0584DF0_D21255609_grade-07,Maryland Social Studies Framework: Grades 6-7 - Social Studies (2021-) - Grade 7,Published
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985284_grades-09-10-11-12,"Arizona History and Social Science Standards (High School) - History and Social Science (2018-) - Grades 9, 10, 11, 12",Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985283_grade-06,Arizona History and Social Science Standards (6-8) - History and Social Science (2018-) - Grade 6,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985283_grade-07,Arizona History and Social Science Standards (6-8) - History and Social Science (2018-) - Grade 7,Archived
0B41FFF6B5114EB0B8A89CE0E70E22D8_D2985283_grade-08,Arizona History and Social Science Standards (6-8) - History and Social Science (2018-) - Grade 8,Archived
80B94A122D3D4B95884660FF09CC357E_D21293183_grade-k,Next Generation Sunshine State Standards - Social Studies (Kindergarten) - Social Studies (2021-) - Grade K,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968352_grade-09,New York State 9-12 Social Studies Framework - Social Studies (2017-) - Grade 9,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968352_grade-10,New York State 9-12 Social Studies Framework - Social Studies (2017-) - Grade 10,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968352_grade-11,New York State 9-12 Social Studies Framework - Social Studies (2017-) - Grade 11,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968352_grade-12,New York State 9-12 Social Studies Framework - Social Studies (2017-) - Grade 12,Published
83F29380C23C4AEB843733B243CB2243_D2980645_grade-pre-k,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade Pre-K,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-k,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade K,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-01,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 1,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-02,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 2,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-03,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 3,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-04,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 4,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-05,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 5,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-06,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 6,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-07,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 7,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grade-08,Colorado Academic Standards: Social Studies - Social Studies (2020) - Grade 8,Archived
83F29380C23C4AEB843733B243CB2243_D2980645_grades-09-10-11-12,"Colorado Academic Standards: Social Studies - Social Studies (2020) - Grades 9, 10, 11, 12",Archived
80B94A122D3D4B95884660FF09CC357E_D21224259_adulteducation,Health Science - CTE - Health Science (2021): Central Sterile Processing Technician,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-k,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade K,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-01,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 1,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-02,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 2,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-03,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 3,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-04,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 4,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-05,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 5,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-06,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 6,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-07,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 7,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grade-08,Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grade 8,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D2976165_grades-09-10-11-12,"Ohio's Learning Standards Social Studies - Social Studies (2018-) - Grades 9, 10, 11, 12",Published
80B94A122D3D4B95884660FF09CC357E_D21293253_grade-01,Next Generation Sunshine State Standards - Social Studies (Grade 1) - Social Studies (2021-) - Grade 1,Published
80B94A122D3D4B95884660FF09CC357E_D21214777_adulteducation,Information Technology - CTE - Information Technology (2021): Applied Information Technology,Published
80B94A122D3D4B95884660FF09CC357E_D21293329_grade-02,Next Generation Sunshine State Standards - Social Studies (Grade 2) - Social Studies (2021-) - Grade 2,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-k,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade K,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-01,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 1,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-02,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 2,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-03,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 3,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-04,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 4,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-05,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 5,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-06,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 6,Published
745124D969E9491C9FC33D3235259386_D21129598_grade-08,Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grade 8,Published
745124D969E9491C9FC33D3235259386_D21129598_grades-09-10,"Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grades 9, 10",Published
745124D969E9491C9FC33D3235259386_D21129598_grades-11-12,"Wisconsin Standards for English Language Arts - English Language Arts (2020-) - Grades 11, 12",Published
80B94A122D3D4B95884660FF09CC357E_D21293400_grade-03,Next Generation Sunshine State Standards - Social Studies (Grade 3) - Social Studies (2021-) - Grade 3,Published
80B94A122D3D4B95884660FF09CC357E_D21293481_grade-04,Next Generation Sunshine State Standards - Social Studies (Grade 4) - Social Studies (2021-) - Grade 4,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21038021_grade-06,Texas Essential Knowledge and Skills for Social Studies - Grade 6 - Social Studies (2018-2020) - Grade 6,Deprecated
28903EF2A9F9469C9BF592D4D0BE10F8_D21038022_grade-07,Texas Essential Knowledge and Skills for Social Studies - Grade 7 - Social Studies (2018-2020) - Grade 7,Deprecated
745124D969E9491C9FC33D3235259386_D2979053_grades-01-02-k,"Wisconsin Standards for Social Studies - Social Studies (2018-) - Grades K, 1, 2",Published
745124D969E9491C9FC33D3235259386_D2979053_grades-03-04-05,"Wisconsin Standards for Social Studies - Social Studies (2018-) - Grades 3, 4, 5",Published
745124D969E9491C9FC33D3235259386_D2979053_grades-06-07-08,"Wisconsin Standards for Social Studies - Social Studies (2018-) - Grades 6, 7, 8",Published
745124D969E9491C9FC33D3235259386_D2979053_grades-09-10-11-12,"Wisconsin Standards for Social Studies - Social Studies (2018-) - Grades 9, 10, 11, 12",Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21038023_grade-08,Texas Essential Knowledge and Skills for Social Studies - Grade 8 - Social Studies (2018-2020) - Grade 8,Deprecated
28903EF2A9F9469C9BF592D4D0BE10F8_D21039074_grade-12,Economics with Emphasis on the Free Enterprise System and Its Benefits - Social Studies (2018) - Economics (2018),Archived
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-k,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade K,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-01,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 1,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-02,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 2,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-03,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 3,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-04,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 4,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-05,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 5,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-06,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 6,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-07,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 7,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grade-08,Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grade 8,Deprecated
46C7F759B14D4334A1CD073B03B9BB7C_D21044559_grades-09-10-11-12,"Kentucky Academic Standards Social Studies - Social Studies (2019-2022) - Grades 9, 10, 11, 12",Deprecated
80B94A122D3D4B95884660FF09CC357E_D21293867_grade-08,Next Generation Sunshine State Standards - Social Studies (Grade 8) - Social Studies (2021-) - Grade 8,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21039453_grades-09-10-11-12,World Geography Studies - Social Studies (2018-2020) - World Geography Studies,Deprecated
28903EF2A9F9469C9BF592D4D0BE10F8_D21039167_grades-09-10-11-12,United States History Studies Since 1877 - Social Studies (2018-2020) - United States History Studies Since 1877,Deprecated
28903EF2A9F9469C9BF592D4D0BE10F8_D21039635_grades-10-11-12,Ethnic Studies: Mexican American Studies - Social Studies (2020-) - Ethnic Studies (2020): Mexican American Studies ,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21039544_grades-09-10-11-12,United States Government - Social Studies (2018-2020) - United States Government,Deprecated
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-k,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade K,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-01,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 1,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-02,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 2,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-03,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 3,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-04,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 4,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-05,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 5,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-06,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 6,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-07,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 7,Published
DA1743190A534CB0AEC12F494BE1F8D7_D2968234_grade-08,New York State K-8 Social Studies Framework - Social Studies (2017-) - Grade 8,Published
28903EF2A9F9469C9BF592D4D0BE10F8_D21039305_grades-09-10-11-12,World History Studies - Social Studies (2018-2020) - World History Studies,Deprecated
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-k,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade K,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-01,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 1,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-02,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 2,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-03,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 3,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-04,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 4,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-05,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 5,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grades-06-07-08,"Idaho Content Standards - Social Studies - Social Studies (2017-) - Grades 6, 7, 8",Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grade-09,Idaho Content Standards - Social Studies - Social Studies (2017-) - Grade 9,Published
E8D078CED3B44AAD956D244FA0E47636_D2788238_grades-10-11-12,"Idaho Content Standards - Social Studies - Social Studies (2017-) - Grades 10, 11, 12",Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-k,Ohio Learning Standards: Science - Science (2018-) - Grade K,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-01,Ohio Learning Standards: Science - Science (2018-) - Grade 1,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-02,Ohio Learning Standards: Science - Science (2018-) - Grade 2,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-03,Ohio Learning Standards: Science - Science (2018-) - Grade 3,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-04,Ohio Learning Standards: Science - Science (2018-) - Grade 4,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-05,Ohio Learning Standards: Science - Science (2018-) - Grade 5,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-06,Ohio Learning Standards: Science - Science (2018-) - Grade 6,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-07,Ohio Learning Standards: Science - Science (2018-) - Grade 7,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grade-08,Ohio Learning Standards: Science - Science (2018-) - Grade 8,Published
F4CB2B5DF6904071BBCC671A3AB783B8_D21244950_grades-09-10-11-12,"Ohio Learning Standards: Science - Science (2018-) - Grades 9, 10, 11, 12",Deleted
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-01,Grade 1 - Mathematics - Mathematics - Grade 1 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-02,Grade 2 - Mathematics - Mathematics - Grade 2 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-03,Grade 3 - Mathematics - Mathematics - Grade 3 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-04,Grade 4 - Mathematics - Mathematics - Grade 4 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-05,Grade 5 - Mathematics - Mathematics - Grade 5 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-06,Grade 6 - Mathematics - Mathematics - Grade 6 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-07,Grade 7 - Mathematics - Mathematics - Grade 7 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21128810_grade-08,Grade 8 - Mathematics - Mathematics - Grade 8 - Mathematics (2020),Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-01,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 1",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-02,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 2",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-03,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 3",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-04,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 4",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-05,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 5",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-06,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 6",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-07,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 7",Published
B6AA8AC483B949F0B4198062C61A61AD_D21129204_grade-08,"Le curriculum de l'Ontario de la 1re à la 8e année – Mathématiques, 2020 - Mathématiques (2020) - Grade 8",Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-pre-k,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade Pre-K,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-k,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade K,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-01,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 1,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-02,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 2,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-03,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 3,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-04,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 4,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-05,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 5,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-06,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 6,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-07,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 7,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grade-08,Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grade 8,Published
39FE6BDC03A5471F877A3A0048638B13_D21024851_grades-09-10-11-12,"Oklahoma Academic Standards for Social Studies - Social Studies (2019-) - Grades 9, 10, 11, 12",Published
